Date,Outages,Outage_Color,Incidents,Service
4 Jul 2024,[],#10a37f,[],chatgpt
5 Jul 2024,"[{""Outage_Type"": ""Major outage"", ""Downtime (min)"": 10}]",#c0aa47,"[{""Incident_Title"": ""Outage on ChatGPT and API Platform"", ""Incident_Link"": ""https://status.openai.com/incidents/92tyglr0b7tk""}]",chatgpt
6 Jul 2024,[],#10a37f,[],chatgpt
7 Jul 2024,[],#10a37f,[],chatgpt
8 Jul 2024,[],#10a37f,[],chatgpt
9 Jul 2024,[],#10a37f,[],chatgpt
10 Jul 2024,[],#10a37f,[],chatgpt
11 Jul 2024,[],#10a37f,[],chatgpt
12 Jul 2024,"[{""Outage_Type"": ""Major outage"", ""Downtime (min)"": 48}]",#ec532d,"[{""Incident_Title"": ""Outage on ChatGPT and Assistants API"", ""Incident_Link"": ""https://status.openai.com/incidents/b0z4bgvlh8z0""}]",chatgpt
13 Jul 2024,[],#10a37f,[],chatgpt
14 Jul 2024,[],#10a37f,[],chatgpt
15 Jul 2024,[],#10a37f,[],chatgpt
16 Jul 2024,[],#10a37f,[],chatgpt
17 Jul 2024,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 170}]",#ed4f32,"[{""Incident_Title"": ""Elevated error rates for ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/2b9lxxhh957b""}, {""Incident_Title"": ""ChatGPT outage"", ""Incident_Link"": ""https://status.openai.com/incidents/ff32y1r5px5r""}]",chatgpt
18 Jul 2024,[],#10a37f,"[{""Incident_Title"": ""Outage on ChatGPT and API Platform"", ""Incident_Link"": ""https://status.openai.com/incidents/cgvtvlvkvfxq""}]",chatgpt
19 Jul 2024,[],#10a37f,[],chatgpt
20 Jul 2024,[],#10a37f,[],chatgpt
21 Jul 2024,[],#10a37f,[],chatgpt
22 Jul 2024,[],#10a37f,[],chatgpt
23 Jul 2024,[],#10a37f,[],chatgpt
24 Jul 2024,[],#10a37f,[],chatgpt
25 Jul 2024,[],#10a37f,[],chatgpt
26 Jul 2024,[],#10a37f,[],chatgpt
27 Jul 2024,[],#10a37f,[],chatgpt
28 Jul 2024,[],#10a37f,[],chatgpt
29 Jul 2024,[],#10a37f,[],chatgpt
30 Jul 2024,[],#10a37f,[],chatgpt
31 Jul 2024,[],#10a37f,[],chatgpt
1 Aug 2024,[],#10a37f,[],chatgpt
2 Aug 2024,[],#10a37f,[],chatgpt
3 Aug 2024,[],#10a37f,[],chatgpt
4 Aug 2024,[],#10a37f,[],chatgpt
5 Aug 2024,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 81}]",#f09526,"[{""Incident_Title"": ""Elevated errors in ChatGPT when using the browsing tool"", ""Incident_Link"": ""https://status.openai.com/incidents/3wgkrn2qc5tf""}]",chatgpt
6 Aug 2024,[],#10a37f,[],chatgpt
7 Aug 2024,[],#10a37f,[],chatgpt
8 Aug 2024,[],#10a37f,[],chatgpt
9 Aug 2024,[],#10a37f,[],chatgpt
10 Aug 2024,[],#10a37f,[],chatgpt
11 Aug 2024,[],#10a37f,[],chatgpt
12 Aug 2024,[],#10a37f,[],chatgpt
13 Aug 2024,[],#10a37f,"[{""Incident_Title"": ""Chat history failing to load for some users."", ""Incident_Link"": ""https://status.openai.com/incidents/vvtggc9m43m8""}]",chatgpt
14 Aug 2024,[],#10a37f,[],chatgpt
15 Aug 2024,[],#10a37f,"[{""Incident_Title"": ""Elevated error rates for ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/39dpym8fydrd""}]",chatgpt
16 Aug 2024,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 34}]",#bdaa48,"[{""Incident_Title"": ""Elevated error rates for ChatGPT and Platform API"", ""Incident_Link"": ""https://status.openai.com/incidents/s9d5cv5jcy7x""}]",chatgpt
17 Aug 2024,[],#10a37f,[],chatgpt
18 Aug 2024,[],#10a37f,[],chatgpt
19 Aug 2024,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 87}]",#ee8c20,"[{""Incident_Title"": ""File uploads returning error messages"", ""Incident_Link"": ""https://status.openai.com/incidents/433mh2zvfmww""}]",chatgpt
20 Aug 2024,[],#10a37f,"[{""Incident_Title"": ""Elevated errors impacting logins to ChatGPT and the API Platform"", ""Incident_Link"": ""https://status.openai.com/incidents/q1v975w73pm7""}]",chatgpt
21 Aug 2024,"[{""Outage_Type"": ""Major outage"", ""Downtime (min)"": 35}]",#e9680f,"[{""Incident_Title"": ""Authentication Issues on ChatGPT and the API Platform"", ""Incident_Link"": ""https://status.openai.com/incidents/sz5ltf8r0d7p""}, {""Incident_Title"": ""Elevated errors impacting logins to ChatGPT and the API Platform"", ""Incident_Link"": ""https://status.openai.com/incidents/k59vpk7p41p5""}]",chatgpt
22 Aug 2024,[],#10a37f,[],chatgpt
23 Aug 2024,[],#10a37f,[],chatgpt
24 Aug 2024,[],#10a37f,[],chatgpt
25 Aug 2024,[],#10a37f,[],chatgpt
26 Aug 2024,[],#10a37f,"[{""Incident_Title"": ""Increased conversation latency in ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/4mvhdw8bmz8n""}]",chatgpt
27 Aug 2024,[],#10a37f,[],chatgpt
28 Aug 2024,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 164}]",#ec522e,"[{""Incident_Title"": ""Elevated errors rates in Assistants API and ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/8kb29fwgbp25""}, {""Incident_Title"": ""Elevated error rates for ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/frbqbb921940""}]",chatgpt
29 Aug 2024,[],#10a37f,[],chatgpt
30 Aug 2024,[],#10a37f,[],chatgpt
31 Aug 2024,[],#10a37f,[],chatgpt
1 Mar 2024,[],#10a37f,[],chatgpt
2 Mar 2024,[],#10a37f,[],chatgpt
3 Mar 2024,[],#10a37f,[],chatgpt
4 Mar 2024,[],#10a37f,[],chatgpt
5 Mar 2024,[],#10a37f,[],chatgpt
6 Mar 2024,[],#10a37f,"[{""Incident_Title"": ""Elevated error rate impacting ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/r2vrysp441yc""}]",chatgpt
7 Mar 2024,[],#10a37f,"[{""Incident_Title"": ""Elevated error rate impacting ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/j2zghg28tgl5""}]",chatgpt
8 Mar 2024,[],#10a37f,"[{""Incident_Title"": ""Elevated error rate impacting ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/j2zghg28tgl5""}]",chatgpt
9 Mar 2024,[],#10a37f,"[{""Incident_Title"": ""Elevated error rate impacting ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/4f8s411z6pms""}, {""Incident_Title"": ""Elevated error rate impacting ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/ytdhb1w2h56d""}]",chatgpt
10 Mar 2024,[],#10a37f,"[{""Incident_Title"": ""Elevated error rate impacting ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/4f8s411z6pms""}]",chatgpt
11 Mar 2024,[],#10a37f,[],chatgpt
12 Mar 2024,[],#10a37f,"[{""Incident_Title"": ""Increased latency affecting both ChatGPT and APIs"", ""Incident_Link"": ""https://status.openai.com/incidents/f0465gcr4cq4""}]",chatgpt
13 Mar 2024,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 27}]",#b1a94b,"[{""Incident_Title"": ""Degraded performance in ChatGPT and GPT4 models"", ""Incident_Link"": ""https://status.openai.com/incidents/k0v37m46n5t4""}]",chatgpt
14 Mar 2024,[],#10a37f,"[{""Incident_Title"": ""Increased error rates and latency on GPT-3.5-Turbo and ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/vy3rjsn7pp5j""}]",chatgpt
15 Mar 2024,[],#10a37f,"[{""Incident_Title"": ""Increased error rates and latency on GPT-3.5-Turbo and ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/vy3rjsn7pp5j""}]",chatgpt
16 Mar 2024,[],#10a37f,[],chatgpt
17 Mar 2024,[],#10a37f,[],chatgpt
18 Mar 2024,[],#10a37f,[],chatgpt
19 Mar 2024,[],#10a37f,"[{""Incident_Title"": ""High error rate on DALL\u00b7E"", ""Incident_Link"": ""https://status.openai.com/incidents/j6j35msq9vdt""}, {""Incident_Title"": ""Elevated errors in requests to GPT-4 in the API"", ""Incident_Link"": ""https://status.openai.com/incidents/vlmww06nns0z""}]",chatgpt
20 Mar 2024,[],#10a37f,[],chatgpt
21 Mar 2024,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 89}]",#ee8a1e,"[{""Incident_Title"": ""Some Android users are facing a login issue"", ""Incident_Link"": ""https://status.openai.com/incidents/064z68ts8bhd""}]",chatgpt
22 Mar 2024,[],#10a37f,[],chatgpt
23 Mar 2024,[],#10a37f,[],chatgpt
24 Mar 2024,[],#10a37f,[],chatgpt
25 Mar 2024,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 28}]",#b4a94b,"[{""Incident_Title"": ""Elevated errors in ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/3wv7n7sy8xv5""}]",chatgpt
26 Mar 2024,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 38}]",#c3aa46,[],chatgpt
27 Mar 2024,[],#10a37f,"[{""Incident_Title"": ""Increased errors on ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/fqrkjmwvkm9c""}]",chatgpt
28 Mar 2024,[],#10a37f,"[{""Incident_Title"": ""Advanced Data Analysis failing on ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/7021042tlg91""}]",chatgpt
29 Mar 2024,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 97}]",#eb7e16,"[{""Incident_Title"": ""Increased errors on ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/r5vx858m9pxt""}]",chatgpt
30 Mar 2024,[],#10a37f,[],chatgpt
31 Mar 2024,[],#10a37f,[],chatgpt
1 Apr 2024,"[{""Outage_Type"": ""Major outage"", ""Downtime (min)"": 3}, {""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 14}]",#ada94d,"[{""Incident_Title"": ""Elevated error rate impacting ChatGPT and API"", ""Incident_Link"": ""https://status.openai.com/incidents/yk2pndv2tdfw""}]",chatgpt
2 Apr 2024,[],#10a37f,"[{""Incident_Title"": ""Increased errors on ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/sg976xjfqcmc""}]",chatgpt
3 Apr 2024,[],#10a37f,[],chatgpt
4 Apr 2024,[],#10a37f,"[{""Incident_Title"": ""Increased error rate on ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/tfqpd7zp7183""}]",chatgpt
5 Apr 2024,[],#10a37f,[],chatgpt
6 Apr 2024,[],#10a37f,[],chatgpt
7 Apr 2024,[],#10a37f,[],chatgpt
8 Apr 2024,[],#10a37f,[],chatgpt
9 Apr 2024,[],#10a37f,[],chatgpt
10 Apr 2024,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 180}]",#ed4a39,"[{""Incident_Title"": ""Elevated errors in ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/w20mcckg1748""}, {""Incident_Title"": ""Elevated errors in requests using vision in ChatGPT and the API"", ""Incident_Link"": ""https://status.openai.com/incidents/tslskm62x0v6""}]",chatgpt
11 Apr 2024,[],#10a37f,[],chatgpt
12 Apr 2024,[],#10a37f,[],chatgpt
13 Apr 2024,[],#10a37f,[],chatgpt
14 Apr 2024,[],#10a37f,[],chatgpt
15 Apr 2024,[],#10a37f,"[{""Incident_Title"": ""Elevated errors in ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/xhr9d3qykd2p""}]",chatgpt
16 Apr 2024,[],#10a37f,[],chatgpt
17 Apr 2024,[],#10a37f,"[{""Incident_Title"": ""Elevated errors on ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/zx65grg8q28j""}]",chatgpt
18 Apr 2024,[],#10a37f,[],chatgpt
19 Apr 2024,[],#10a37f,[],chatgpt
20 Apr 2024,[],#10a37f,[],chatgpt
21 Apr 2024,[],#10a37f,[],chatgpt
22 Apr 2024,[],#10a37f,[],chatgpt
23 Apr 2024,[],#10a37f,[],chatgpt
24 Apr 2024,[],#10a37f,"[{""Incident_Title"": ""Elevated errors on ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/5lnkhd8p9d0d""}]",chatgpt
25 Apr 2024,[],#10a37f,"[{""Incident_Title"": ""Elevated errors on ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/nwjf6sj8cl5l""}, {""Incident_Title"": ""Elevated errors on ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/cczgsv2kzdnh""}]",chatgpt
26 Apr 2024,[],#10a37f,[],chatgpt
27 Apr 2024,[],#10a37f,[],chatgpt
28 Apr 2024,[],#10a37f,[],chatgpt
29 Apr 2024,[],#10a37f,[],chatgpt
30 Apr 2024,[],#10a37f,[],chatgpt
1 May 2024,[],#10a37f,"[{""Incident_Title"": ""The website openai.com is currently down."", ""Incident_Link"": ""https://status.openai.com/incidents/dnd5t229ll1l""}, {""Incident_Title"": ""Elevated error rates on ASR (Whisper)"", ""Incident_Link"": ""https://status.openai.com/incidents/8n6cpxchrx14""}, {""Incident_Title"": ""Users are facing elevated error rates on ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/j1glqxyh61gk""}]",chatgpt
2 May 2024,"[{""Outage_Type"": ""Major outage"", ""Downtime (min)"": 27}]",#ed851a,"[{""Incident_Title"": ""Elevated errors on ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/9p4bcf43mvly""}]",chatgpt
3 May 2024,"[{""Outage_Type"": ""Major outage"", ""Downtime (min)"": 21}]",#f3a531,"[{""Incident_Title"": ""Elevated errors on ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/kprfbhg9g654""}]",chatgpt
4 May 2024,[],#10a37f,[],chatgpt
5 May 2024,[],#10a37f,[],chatgpt
6 May 2024,[],#10a37f,[],chatgpt
7 May 2024,[],#10a37f,"[{""Incident_Title"": ""Some Customers Cannot Message Support"", ""Incident_Link"": ""https://status.openai.com/incidents/tk3m1vwpslck""}]",chatgpt
8 May 2024,[],#10a37f,"[{""Incident_Title"": ""Elevated errors uploading files in ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/vn8j63zg56hz""}]",chatgpt
9 May 2024,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 48}]",#d5ab40,"[{""Incident_Title"": ""Partial outage for ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/xjkmkztfzrsw""}, {""Incident_Title"": ""Elevated errors on ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/xcj743yytngc""}]",chatgpt
10 May 2024,[],#10a37f,[],chatgpt
11 May 2024,[],#10a37f,[],chatgpt
12 May 2024,[],#10a37f,[],chatgpt
13 May 2024,[],#10a37f,"[{""Incident_Title"": ""Elevated errors in ChatGPT on model GPT-4o (API not impacted)"", ""Incident_Link"": ""https://status.openai.com/incidents/9gmqy8w5719x""}]",chatgpt
14 May 2024,[],#10a37f,"[{""Incident_Title"": ""Elevated error rates for ChatGPT voice"", ""Incident_Link"": ""https://status.openai.com/incidents/5gthxl1ypwl2""}]",chatgpt
15 May 2024,[],#10a37f,[],chatgpt
16 May 2024,[],#10a37f,[],chatgpt
17 May 2024,[],#10a37f,"[{""Incident_Title"": ""Elevated error rate impacting ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/bk61kqf9lxy5""}]",chatgpt
18 May 2024,[],#10a37f,[],chatgpt
19 May 2024,[],#10a37f,[],chatgpt
20 May 2024,[],#10a37f,[],chatgpt
21 May 2024,"[{""Outage_Type"": ""Major outage"", ""Downtime (min)"": 9}, {""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 58}]",#ed881c,"[{""Incident_Title"": ""Partial outage for GPT-4o free users"", ""Incident_Link"": ""https://status.openai.com/incidents/mdbx834gwswg""}]",chatgpt
22 May 2024,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 28}]",#b3a94b,"[{""Incident_Title"": ""ChatGPT's ability to search the internet is being affected"", ""Incident_Link"": ""https://status.openai.com/incidents/kg1szc9qhk4k""}, {""Incident_Title"": ""Elevated error rate impacting ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/pbmztw8m1xtw""}]",chatgpt
23 May 2024,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 514}]",#ef4146,"[{""Incident_Title"": ""Elevated API and ChatGPT Latency and Error Rate"", ""Incident_Link"": ""https://status.openai.com/incidents/9gm58mclcmst""}, {""Incident_Title"": ""ChatGPT's ability to search the internet is being affected"", ""Incident_Link"": ""https://status.openai.com/incidents/kg1szc9qhk4k""}]",chatgpt
24 May 2024,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 79}]",#f09929,"[{""Incident_Title"": ""ChatGPT Not Loading for Some Users"", ""Incident_Link"": ""https://status.openai.com/incidents/4g07kxgj9y9q""}]",chatgpt
25 May 2024,[],#10a37f,[],chatgpt
26 May 2024,[],#10a37f,[],chatgpt
27 May 2024,[],#10a37f,[],chatgpt
28 May 2024,[],#10a37f,[],chatgpt
29 May 2024,[],#10a37f,[],chatgpt
30 May 2024,[],#10a37f,[],chatgpt
31 May 2024,[],#10a37f,[],chatgpt
1 Dec 2023,[],#10a37f,[],chatgpt
2 Dec 2023,[],#10a37f,[],chatgpt
3 Dec 2023,[],#10a37f,[],chatgpt
4 Dec 2023,[],#10a37f,[],chatgpt
5 Dec 2023,[],#10a37f,[],chatgpt
6 Dec 2023,[],#10a37f,"[{""Incident_Title"": ""Elevated errors with ChatGPT calls using Vision"", ""Incident_Link"": ""https://status.openai.com/incidents/bq8y55s5kg0l""}]",chatgpt
7 Dec 2023,[],#10a37f,[],chatgpt
8 Dec 2023,[],#10a37f,[],chatgpt
9 Dec 2023,[],#10a37f,[],chatgpt
10 Dec 2023,[],#10a37f,[],chatgpt
11 Dec 2023,[],#10a37f,[],chatgpt
12 Dec 2023,[],#10a37f,"[{""Incident_Title"": ""Elevated error rate for ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/2g56krjndsb6""}]",chatgpt
13 Dec 2023,"[{""Outage_Type"": ""Major outage"", ""Downtime (min)"": 31}]",#e9710d,"[{""Incident_Title"": ""Major outage on ChatGPT on web"", ""Incident_Link"": ""https://status.openai.com/incidents/myrbs3mvcxn1""}, {""Incident_Title"": ""Some ChatGPT Enterprise users are receiving elevated error rates"", ""Incident_Link"": ""https://status.openai.com/incidents/zyhpyqrlchpx""}, {""Incident_Title"": ""Elevated error rate for ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/2g56krjndsb6""}]",chatgpt
14 Dec 2023,[],#10a37f,"[{""Incident_Title"": ""Elevated error rates with file uploads"", ""Incident_Link"": ""https://status.openai.com/incidents/knvm9l5xb78m""}]",chatgpt
15 Dec 2023,[],#10a37f,[],chatgpt
16 Dec 2023,[],#10a37f,[],chatgpt
17 Dec 2023,[],#10a37f,[],chatgpt
18 Dec 2023,[],#10a37f,[],chatgpt
19 Dec 2023,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 1}]",#6fa761,"[{""Incident_Title"": ""Elevated errors on GPT-V for ChatGPT models"", ""Incident_Link"": ""https://status.openai.com/incidents/qpsc9m1z6bjv""}]",chatgpt
20 Dec 2023,[],#10a37f,[],chatgpt
21 Dec 2023,[],#10a37f,[],chatgpt
22 Dec 2023,[],#10a37f,[],chatgpt
23 Dec 2023,[],#10a37f,[],chatgpt
24 Dec 2023,[],#10a37f,[],chatgpt
25 Dec 2023,[],#10a37f,[],chatgpt
26 Dec 2023,[],#10a37f,[],chatgpt
27 Dec 2023,[],#10a37f,[],chatgpt
28 Dec 2023,[],#10a37f,[],chatgpt
29 Dec 2023,[],#10a37f,[],chatgpt
30 Dec 2023,[],#10a37f,[],chatgpt
31 Dec 2023,[],#10a37f,[],chatgpt
1 Jan 2024,[],#10a37f,[],chatgpt
2 Jan 2024,[],#10a37f,[],chatgpt
3 Jan 2024,[],#10a37f,[],chatgpt
4 Jan 2024,[],#10a37f,[],chatgpt
5 Jan 2024,[],#10a37f,[],chatgpt
6 Jan 2024,[],#10a37f,[],chatgpt
7 Jan 2024,[],#10a37f,[],chatgpt
8 Jan 2024,[],#10a37f,[],chatgpt
9 Jan 2024,[],#10a37f,[],chatgpt
10 Jan 2024,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 165}]",#ec512f,"[{""Incident_Title"": ""Service degradation in ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/63znmd047rgk""}]",chatgpt
11 Jan 2024,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 19}]",#a4a950,"[{""Incident_Title"": ""Service degradation in ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/5yw8z67133bm""}, {""Incident_Title"": ""Service degradation in ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/63znmd047rgk""}]",chatgpt
12 Jan 2024,[],#10a37f,[],chatgpt
13 Jan 2024,[],#10a37f,[],chatgpt
14 Jan 2024,[],#10a37f,[],chatgpt
15 Jan 2024,[],#10a37f,[],chatgpt
16 Jan 2024,[],#10a37f,[],chatgpt
17 Jan 2024,[],#10a37f,[],chatgpt
18 Jan 2024,[],#10a37f,"[{""Incident_Title"": ""Some users are experiencing degraded performance when logging into ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/82yfp1gjfx7n""}]",chatgpt
19 Jan 2024,[],#10a37f,[],chatgpt
20 Jan 2024,[],#10a37f,[],chatgpt
21 Jan 2024,[],#10a37f,[],chatgpt
22 Jan 2024,[],#10a37f,[],chatgpt
23 Jan 2024,[],#10a37f,[],chatgpt
24 Jan 2024,[],#10a37f,[],chatgpt
25 Jan 2024,[],#10a37f,[],chatgpt
26 Jan 2024,"[{""Outage_Type"": ""Partial outage"", ""Downtime (min)"": 16}]",#9ea951,"[{""Incident_Title"": ""Increased errors on ChatGPT Browse"", ""Incident_Link"": ""https://status.openai.com/incidents/8768htm0xtc4""}]",chatgpt
27 Jan 2024,[],#10a37f,[],chatgpt
28 Jan 2024,[],#10a37f,[],chatgpt
29 Jan 2024,"[{""Outage_Type"": ""Major outage"", ""Downtime (min)"": 18}]",#edac38,"[{""Incident_Title"": ""Elevated errors affecting API and ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/n38dwwksfkv9""}, {""Incident_Title"": ""High error rates on ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/84t59pn6yhvk""}]",chatgpt
30 Jan 2024,[],#10a37f,[],chatgpt
31 Jan 2024,[],#10a37f,[],chatgpt
1 Feb 2024,[],#10a37f,[],chatgpt
2 Feb 2024,[],#10a37f,[],chatgpt
3 Feb 2024,[],#10a37f,[],chatgpt
4 Feb 2024,[],#10a37f,[],chatgpt
5 Feb 2024,[],#10a37f,"[{""Incident_Title"": ""Elevated errors across ChatGPT and API"", ""Incident_Link"": ""https://status.openai.com/incidents/y6c5p2pcxmzn""}]",chatgpt
6 Feb 2024,[],#10a37f,[],chatgpt
7 Feb 2024,[],#10a37f,[],chatgpt
8 Feb 2024,[],#10a37f,[],chatgpt
9 Feb 2024,[],#10a37f,"[{""Incident_Title"": ""Elevated errors on GPT-4V for ChatGPT and API"", ""Incident_Link"": ""https://status.openai.com/incidents/1jr5v353kpcc""}]",chatgpt
10 Feb 2024,[],#10a37f,"[{""Incident_Title"": ""Elevated error rate affecting Voice on ChatGPT"", ""Incident_Link"": ""https://status.openai.com/incidents/wc4rmhy73tyl""}]",chatgpt
