Incident_Title,Incident_Link,Incident_color,Incident_Impact,Updates,Service
Elevated errors rates on API,https://status.anthropic.com/incidents/787xfxkthx3c,#e67e22,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""From 15:38\u201316:29 UTC, some users saw slightly elevated error rates on api.anthropic.com This issue is now resolved."", ""Update_Timestamp"": ""Posted 18 days ago. Aug 13, 2024 - 09:32 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 18 days ago. Aug 13, 2024 - 09:01 PDT""}]",This incident affected: api.anthropic.com.
Elevated error rates on 3.5 Sonnet and 3 Opus,https://status.anthropic.com/incidents/q5dvt5ph7tzx,#333333,impact-none,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""The underlying issue affecting our infrastructure provider has now been resolved. Success rates on api.anthropic.com and other services are fully back to normal, and this incident is resolved."", ""Update_Timestamp"": ""Posted 23 days ago. Aug 08, 2024 - 17:29 PDT""}, {""Update_Title"": ""Update"", ""Update_Body"": ""Success rates on 3.5 Sonnet and 3 Opus have remained stable, and we have restored access to 3.5 Sonnet for Claude.ai free users. We are continuing to closely monitor, and will provide an additional update as soon as possible."", ""Update_Timestamp"": ""Posted 23 days ago. Aug 08, 2024 - 16:17 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""We are seeing success rates return to normal levels for 3.5 Sonnet and 3 Opus, and are monitoring closely. Claude.ai free usage has been re-enabled. We will provide additional updates as soon as they are available."", ""Update_Timestamp"": ""Posted 23 days ago. Aug 08, 2024 - 15:21 PDT""}, {""Update_Title"": ""Update"", ""Update_Body"": ""We are continuing to work in partnership with our infrastructure provider to resolve elevated error rates on 3.5 Sonnet and 3 Opus. We have temporarily disabled Claude.ai free usage. We will provide additional updates as soon as they are available."", ""Update_Timestamp"": ""Posted 23 days ago. Aug 08, 2024 - 14:45 PDT""}, {""Update_Title"": ""Update"", ""Update_Body"": ""We are continuing to see elevated error rates on 3.5 Sonnet and 3 Opus on api.anthropic.com. We are continuing to work to resolve this issue as quickly as possible."", ""Update_Timestamp"": ""Posted 23 days ago. Aug 08, 2024 - 13:06 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""We have seen a slight increase in error rates on Sonnet 3.5, and Opus 3. We have re-routed traffic for free Claude.ai users to Haiku 3. We are continuing to work toward full resolution of this issue."", ""Update_Timestamp"": ""Posted 23 days ago. Aug 08, 2024 - 12:07 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""We have observed consistent stable success rates on api.anthropic.com since 16:36. Claude on Vertex has seen stable success rates since 17:15 UTC, and we have returned Claude.ai usage to Sonnet 3.5 at this time. We are continuing to closely monitor the underlying issue, and are working with our infrastructure provider to prevent further disruption."", ""Update_Timestamp"": ""Posted 23 days ago. Aug 08, 2024 - 11:31 PDT""}, {""Update_Title"": ""Update"", ""Update_Body"": ""We are continuing to monitor our mitigation and currently observe stable success rates on api.anthropic.com. Our engineers are working with Google to resolve the ongoing impact to Claude on Vertex. At this time, requests to Sonnet 3.5 for free Claude.ai users are being routed to Haiku. We are continuing to work to fully resolve these issues, and will provide additional updates as soon as possible."", ""Update_Timestamp"": ""Posted 23 days ago. Aug 08, 2024 - 10:10 PDT""}, {""Update_Title"": ""Update"", ""Update_Body"": ""We have applied a mitigation for api.anthropic.com and see decreasing error rates. The root cause is still ongoing and we are continuing to work on remediating."", ""Update_Timestamp"": ""Posted 23 days ago. Aug 08, 2024 - 09:19 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""We have identified the underlying issue affecting our infrastructure provider which is currently causing elevated errors primarily on Sonnet 3.5 across api.anthropic.com, Claude.ai, and Claude on Vertex.ai. Our teams are working to apply a fix, and we will provide additional updates as soon as possible."", ""Update_Timestamp"": ""Posted 23 days ago. Aug 08, 2024 - 09:03 PDT""}, {""Update_Title"": ""Update"", ""Update_Body"": ""We are continuing to investigate this issue."", ""Update_Timestamp"": ""Posted 23 days ago. Aug 08, 2024 - 00:46 PDT""}, {""Update_Title"": ""Update"", ""Update_Body"": ""We are continuing to investigate this issue."", ""Update_Timestamp"": ""Posted 23 days ago. Aug 08, 2024 - 00:08 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""Some users may be seeing elevated error rates for Claude 3.5 Sonnet."", ""Update_Timestamp"": ""Posted 23 days ago. Aug 07, 2024 - 23:15 PDT""}]","This incident affected: claude.ai, api.anthropic.com, and Claude on Vertex AI."
Errors when signing up for Claude Pro or Claude Team plans,https://status.anthropic.com/incidents/s27y0sgpmp75,#333333,impact-none,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""From 20:00\u201322:02 UTC, some users experienced errors when attempting to complete payment while upgrading to Claude Pro or Claude Team plans. This issue has been resolved."", ""Update_Timestamp"": ""Posted 25 days ago. Aug 06, 2024 - 14:07 PDT""}]",This incident affected: claude.ai.
"Elevated error rates on API, Claude, and Console",https://status.anthropic.com/incidents/xndqxrj1mnnb,#e67e22,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 25 days ago. Aug 06, 2024 - 11:17 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are monitoring the results."", ""Update_Timestamp"": ""Posted 25 days ago. Aug 06, 2024 - 10:42 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 25 days ago. Aug 06, 2024 - 10:19 PDT""}]","This incident affected: claude.ai, console.anthropic.com, and api.anthropic.com."
High error rates affecting inference,https://status.anthropic.com/incidents/qn4crqd8ym36,#e67e22,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 25 days ago. Aug 05, 2024 - 20:51 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We experienced elevated error rates across claude.ai, console.anthropic.com, and api.anthropic.com due to a temporary backend service outage. This lasted from 8:27 PST through to 8:36 PST. Service has now been fully restored."", ""Update_Timestamp"": ""Posted 25 days ago. Aug 05, 2024 - 20:43 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are monitoring the results."", ""Update_Timestamp"": ""Posted 25 days ago. Aug 05, 2024 - 20:41 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""The issue has been identified and a fix is being implemented."", ""Update_Timestamp"": ""Posted 25 days ago. Aug 05, 2024 - 20:35 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 25 days ago. Aug 05, 2024 - 20:28 PDT""}]","This incident affected: claude.ai, console.anthropic.com, and api.anthropic.com."
Elevated rate limiting errors on the API,https://status.anthropic.com/incidents/nly5s6zbcvg5,#e67e22,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 29 days ago. Aug 01, 2024 - 23:08 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are monitoring the results."", ""Update_Timestamp"": ""Posted 29 days ago. Aug 01, 2024 - 20:51 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""We have identified the issue affecting the Anthropic API, as well as Claude.ai and Console requests. We are working to resolve these issues, and will provide an update as soon as possible."", ""Update_Timestamp"": ""Posted 29 days ago. Aug 01, 2024 - 20:33 PDT""}, {""Update_Title"": ""Update"", ""Update_Body"": ""We are continuing to investigate an issue resulting in elevated errors and latency on the API. We will provide updates as soon as possible."", ""Update_Timestamp"": ""Posted 29 days ago. Aug 01, 2024 - 19:56 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 30 days ago. Aug 01, 2024 - 18:56 PDT""}]","This incident affected: claude.ai, console.anthropic.com, and api.anthropic.com."
Additional Rate Limits are being applied for API customers,https://status.anthropic.com/incidents/6l0r96skc6cb,#f1c40f,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""From 19:01\u201319:12 UTC, some users of the Anthropic API experienced elevated rate limiting errors. This has been resolved."", ""Update_Timestamp"": ""Posted 30 days ago. Aug 01, 2024 - 14:21 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""We saw elevated rate limit errors affecting some users of the Anthropic API from 19:01\u201319:12 UTC. These have subsided, and we are currently working to ensure the issue does not recur."", ""Update_Timestamp"": ""Posted 30 days ago. Aug 01, 2024 - 12:46 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 30 days ago. Aug 01, 2024 - 12:33 PDT""}]",This incident affected: api.anthropic.com.
API errors elevated,https://status.anthropic.com/incidents/8mlvgc29rvxg,#e67e22,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""We are experienced an elevated rate of API errors and are currently investigating"", ""Update_Timestamp"": ""Posted 1 month ago. Jul 19, 2024 - 08:30 PDT""}]",
Partial outage of Claude-2.0 and Claude-2.1,https://status.anthropic.com/incidents/2pqj8sfk0rqn,#e67e22,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 1 month ago. Jul 18, 2024 - 19:21 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are monitoring the results."", ""Update_Timestamp"": ""Posted 1 month ago. Jul 18, 2024 - 19:10 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""The issue has been identified and a fix is being implemented."", ""Update_Timestamp"": ""Posted 1 month ago. Jul 18, 2024 - 19:08 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We're experiencing an elevated level of API errors and are currently looking into the issue."", ""Update_Timestamp"": ""Posted 1 month ago. Jul 18, 2024 - 18:57 PDT""}]","This incident affected: claude.ai, console.anthropic.com, and api.anthropic.com."
Elevated error rates for Claude Opus on Vertex AI,https://status.anthropic.com/incidents/w81ry7d6z2kq,#f1c40f,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 15, 2024 - 16:01 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating an issue resulting in elevated error rates for Claude Opus on Vertex AI in the us-east5 region."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 15, 2024 - 14:26 PDT""}]",This incident affected: Claude on Vertex AI.
Elevated errors on Claude 3 Opus and 3.5 Sonnet on Vertex AI,https://status.anthropic.com/incidents/ssc4n8m42cl7,#f1c40f,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 15, 2024 - 11:03 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""The issue has been identified and a fix is being implemented."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 15, 2024 - 10:40 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating an issue impacting success rates for Claude on Vertex AI in the us-east5 and europe-west1 regions."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 15, 2024 - 10:08 PDT""}]",This incident affected: Claude on Vertex AI.
Haiku and 3.5 Sonnet Partial Outage,https://status.anthropic.com/incidents/1m34020z39y6,#e67e22,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 12, 2024 - 15:46 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""The issue has been identified and a fix is being implemented."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 12, 2024 - 15:42 PDT""}]","This incident affected: claude.ai, console.anthropic.com, and api.anthropic.com."
Partial unavailability for Claude 3 Haiku and Claude 3.5 Sonnet,https://status.anthropic.com/incidents/zv1j7d2tnvyw,#e67e22,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 12, 2024 - 15:29 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""The issue has been identified and a fix is being implemented."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 12, 2024 - 15:13 PDT""}]","This incident affected: claude.ai, console.anthropic.com, and api.anthropic.com."
Claude 3.5 Sonnet errors on Vertex AI,https://status.anthropic.com/incidents/lzrsh810mqt7,#e67e22,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 12, 2024 - 13:24 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating an issue resulting in errors when using Claude 3.5 Sonnet on Vertex AI in the europe-west1 and us-east5 regions."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 12, 2024 - 13:15 PDT""}]",This incident affected: Claude on Vertex AI.
Elevated errors for Claude AI on Vertex in Europe,https://status.anthropic.com/incidents/495gvkwj2qgv,#e67e22,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 12, 2024 - 10:30 PDT""}, {""Update_Title"": ""Update"", ""Update_Body"": ""We are continuing to investigate this issue impacting Claud on Vertex AI in the europe-west1 region. We will provide updates as soon as possible."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 12, 2024 - 10:24 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 12, 2024 - 10:06 PDT""}]",This incident affected: Claude on Vertex AI.
Elevated errors on Claude.ai and Console,https://status.anthropic.com/incidents/j8t7dz18qf1y,#e67e22,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 11, 2024 - 07:18 PDT""}, {""Update_Title"": ""Update"", ""Update_Body"": ""We are continuing to investigate this issue."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 11, 2024 - 05:51 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 11, 2024 - 01:00 PDT""}]",This incident affected: claude.ai and console.anthropic.com.
Claude 3 Haiku Elevated Error Rates,https://status.anthropic.com/incidents/gvgs9zlm8ffn,#e67e22,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 10, 2024 - 21:59 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 10, 2024 - 21:46 PDT""}]","This incident affected: claude.ai, console.anthropic.com, and api.anthropic.com."
Elevated Errors on Claude 3.5 Sonnet,https://status.anthropic.com/incidents/6qbj21vdcmpq,#f1c40f,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 07, 2024 - 09:04 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 07, 2024 - 08:26 PDT""}]",This incident affected: claude.ai and api.anthropic.com.
Elevated errors on Haiku on Vertex AI,https://status.anthropic.com/incidents/qht1rr5tyndv,#e67e22,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 03, 2024 - 15:31 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""The issue has been identified and a fix is being implemented."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 03, 2024 - 14:18 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 03, 2024 - 13:58 PDT""}]",This incident affected: Claude on Vertex AI.
Elevated errors on Claude.ai and Console,https://status.anthropic.com/incidents/jsp92d37pvs0,#f1c40f,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 03, 2024 - 12:56 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are monitoring the results."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 03, 2024 - 11:21 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 03, 2024 - 10:58 PDT""}]",This incident affected: claude.ai and console.anthropic.com.
Elevated error rates in the API,https://status.anthropic.com/incidents/zcqbpk14kylw,#e67e22,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""We saw elevated error rates on the Anthropic API, including Claude.ai and console.anthropic.com. This incident is now resolved."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 02, 2024 - 12:20 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are monitoring the results."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 02, 2024 - 12:16 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 2 months ago. Jul 02, 2024 - 12:06 PDT""}]","This incident affected: claude.ai, console.anthropic.com, and api.anthropic.com."
