Incident_Title,Incident_Link,Incident_color,Incident_Impact,Updates,Service
ChatGPT elevated errors and latency,https://status.openai.com/incidents/kcrxdtkyqjl4,#e86c09,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""The issue has been resolved."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 18, 2023 - 16:10 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are now monitoring."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 18, 2023 - 16:02 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""ChatGPT users (free & Plus) are currently seeing increased error rates and higher than normal latency.  We have identified the issue and are working to fix it now."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 18, 2023 - 15:59 PDT""}]",This incident affected: ChatGPT.
text-davinci-002 elevated error rates,https://status.openai.com/incidents/39n436x1lhmr,#e86c09,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 18, 2023 - 09:06 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we're monitoring the results"", ""Update_Timestamp"": ""Posted 1 year ago. Jul 18, 2023 - 08:46 PDT""}, {""Update_Title"": ""Update"", ""Update_Body"": ""We are continuing to work on a fix for text-davinci-002"", ""Update_Timestamp"": ""Posted 1 year ago. Jul 18, 2023 - 08:29 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""We've identified the source of the issue and are working on a fix"", ""Update_Timestamp"": ""Posted 1 year ago. Jul 18, 2023 - 08:00 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We're seeing increased error rates for text-davinci-002 and are investigating"", ""Update_Timestamp"": ""Posted 1 year ago. Jul 18, 2023 - 07:35 PDT""}]",This incident affected: API.
Code Interpreter is currently under maintenance,https://status.openai.com/incidents/swm7xsx0t5j4,#2e95d3,impact-maintenance,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""Code Interpreter is operational."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 14, 2023 - 22:58 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""Code Interpreter is currently under maintenance. This feature will be back shortly for ChatGPT Plus users."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 14, 2023 - 13:36 PDT""}]",This incident affected: ChatGPT.
Degraded performance for ChatGPT,https://status.openai.com/incidents/l2fmf12vvkg3,#e86c09,impact-major,"[{""Update_Title"": ""Postmortem"", ""Update_Body"": ""On the mornings of 7/10, 7/11, 7/12, and 7/13, ChatGPT free users saw degraded performance and unavailability, for a period lasting between 20 minutes to 2 hours each day. The root cause was an increase in traffic, which led to a series of cascading system bottlenecks that impacted our free user tier. Throughout this timeframe, ChatGPT Plus users were mostly unaffected (with some 5-10 minute windows during which the UI was slower than normal). We\u2019ve resolved the underlying system bottlenecks, and added more comprehensive monitoring for the future."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 14, 2023 - 12:54 PDT""}, {""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 13, 2023 - 10:06 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are monitoring the results."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 13, 2023 - 09:03 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 13, 2023 - 07:39 PDT""}]",This incident affected: ChatGPT.
Elevated error rate for ChatGPT,https://status.openai.com/incidents/3c69s485lr15,#e86c09,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 12, 2023 - 09:20 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are monitoring the results."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 12, 2023 - 09:10 PDT""}, {""Update_Title"": ""Update"", ""Update_Body"": ""Some users are seeing a \""Failed to get service status\"" error. We are investigating"", ""Update_Timestamp"": ""Posted 1 year ago. Jul 12, 2023 - 08:37 PDT""}, {""Update_Title"": ""Update"", ""Update_Body"": ""We are continuing to work on the problem and things are improving. Logins are starting to work."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 12, 2023 - 08:14 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""ChatGPT is currently unavailable for most users, and may be slow to load. We've disabled login while we recover the service."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 12, 2023 - 07:43 PDT""}]",This incident affected: ChatGPT.
Elevated error rate for ChatGPT logins,https://status.openai.com/incidents/x4g37lrdgg0d,#e86c09,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""The issue has been resolved."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 11, 2023 - 10:40 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""ChatGPT logins are fully back, and conversation error rate and latency has recovered. We're monitoring the incident now to ensure recovery is sustained."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 11, 2023 - 10:15 PDT""}, {""Update_Title"": ""Update"", ""Update_Body"": ""We are continuing to investigate the incident. We are seeing a partial recovery, but are still seeing increased latency and error rates for both ChatGPT free and paid users."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 11, 2023 - 09:38 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 11, 2023 - 07:56 PDT""}]",This incident affected: ChatGPT.
Elevated error rate affecting GPT-4,https://status.openai.com/incidents/gx1xm18qrmc3,#e86c09,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 10, 2023 - 21:34 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""Error rates are now back down, and we are monitoring the situation."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 10, 2023 - 21:10 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue"", ""Update_Timestamp"": ""Posted 1 year ago. Jul 10, 2023 - 20:40 PDT""}]",This incident affected: API.
Elevated API error rates on GPT 3.5-turbo models,https://status.openai.com/incidents/2jr7qpp8rwdp,#f4ac36,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 10, 2023 - 19:36 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""Error rates are decreasing and we are now monitoring the issue."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 10, 2023 - 15:28 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 10, 2023 - 15:00 PDT""}]",This incident affected: API.
Elevated error rates affecting gpt-4,https://status.openai.com/incidents/c3h9jktk0d71,#f4ac36,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""The issue should now be fixed and we're continuing to monitor."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 10, 2023 - 09:42 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 10, 2023 - 09:10 PDT""}]",This incident affected: API.
DALL-E API and Labs edits and variations degraded,https://status.openai.com/incidents/2wvkrb2sf8sk,#f4ac36,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 07, 2023 - 13:27 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are monitoring the results."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 07, 2023 - 13:23 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 07, 2023 - 13:21 PDT""}]",This incident affected: API and Labs.
Elevated error rates affecting gpt-4,https://status.openai.com/incidents/094f6cp38wcf,#f4ac36,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 06, 2023 - 23:51 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are monitoring the results."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 06, 2023 - 23:40 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 06, 2023 - 23:05 PDT""}]",This incident affected: API.
Elevated error rates affecting gpt-4 and ChatGPT,https://status.openai.com/incidents/k8zt0j662p02,#f4ac36,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 06, 2023 - 21:41 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are monitoring the results."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 06, 2023 - 21:23 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""There are currently elevated error rates on both ChatGPT and gpt-4. We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 06, 2023 - 21:17 PDT""}]",This incident affected: API and ChatGPT.
DALL-E API and Labs edits and variations degraded,https://status.openai.com/incidents/p688x1zdqy4f,#e86c09,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 05, 2023 - 16:28 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are monitoring the results."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 05, 2023 - 16:07 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 05, 2023 - 15:19 PDT""}]",This incident affected: API and Labs.
Elevated error rate on gpt-4-0314,https://status.openai.com/incidents/2k2jf6256z31,#f4ac36,impact-minor,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 01, 2023 - 08:16 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are monitoring the results."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 01, 2023 - 08:09 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are continuing to investigate."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 01, 2023 - 06:55 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are monitoring the results."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 01, 2023 - 06:51 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 01, 2023 - 06:25 PDT""}]",This incident affected: API.
Elevated error rate on gpt-4 and gpt-4-0613,https://status.openai.com/incidents/j2hh2691d3z9,#050505,impact-none,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 01, 2023 - 01:27 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are monitoring the results."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 01, 2023 - 01:13 PDT""}, {""Update_Title"": ""Identified"", ""Update_Body"": ""The issue has been identified and a fix is being implemented."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 01, 2023 - 01:01 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 1 year ago. Jul 01, 2023 - 00:29 PDT""}]",This incident affected: API.
Elevated error rates affecting Files and Fine-tuned model creation,https://status.openai.com/incidents/pvgd191ppfxn,#e86c09,impact-major,"[{""Update_Title"": ""Resolved"", ""Update_Body"": ""This incident has been resolved."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 30, 2023 - 12:44 PDT""}, {""Update_Title"": ""Monitoring"", ""Update_Body"": ""A fix has been implemented and we are monitoring the results."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 30, 2023 - 12:40 PDT""}, {""Update_Title"": ""Update"", ""Update_Body"": ""We are continuing to investigate this issue."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 30, 2023 - 09:22 PDT""}, {""Update_Title"": ""Investigating"", ""Update_Body"": ""We are currently investigating this issue."", ""Update_Timestamp"": ""Posted 1 year ago. Jun 30, 2023 - 09:21 PDT""}]",This incident affected: API.
