Incident_Title,Incident_Link,Incident_color,Incident_Impact,Updates,Service
REST API Errors,https://stabilityai.instatus.com/clwoq0q0f795339vfogqo9ln68g,#ff8c00,2,"[{'Update_Title': 'Resolved', 'Update_Body': 'This incident has been resolved.', 'Update_Timestamp': '2024-05-27T09:30:17.912Z'}, {'Update_Title': 'Investigating', 'Update_Body': 'We are currently investigating elevated error rates detected by our monitoring.', 'Update_Timestamp': '2024-05-27T08:42:52.730Z'}]",This incident affected: REST API
REST API Errors,https://stabilityai.instatus.com/clwkhb0v232656kfoc82lbglyt,#ff8c00,2,"[{'Update_Title': 'Resolved', 'Update_Body': 'This incident has been resolved.', 'Update_Timestamp': '2024-05-24T10:25:00.000Z'}, {'Update_Title': 'Investigating', 'Update_Body': 'We are currently investigating elevated error rates detected by our monitoring.', 'Update_Timestamp': '2024-05-24T09:27:52.110Z'}]",This incident affected: REST API
API platform outage,https://stabilityai.instatus.com/clwhn5y2s222599sbonwv3x31gy,#8f485d,4,"[{'Update_Title': 'Resolved', 'Update_Body': 'This incident has been resolved.', 'Update_Timestamp': '2024-05-22T14:19:27.235Z'}, {'Update_Title': 'Monitoring', 'Update_Body': 'V2 APIs are stable and V1 APIs are now recovering. We are continuing to monitor.', 'Update_Timestamp': '2024-05-22T13:25:08.109Z'}, {'Update_Title': 'Identified', 'Update_Body': 'We are seeing recovery in services beginning with V2 APIs. Our team is continuing to work towards full recovery.', 'Update_Timestamp': '2024-05-22T12:10:36.913Z'}, {'Update_Title': 'Investigating', 'Update_Body': 'We are currently investigating elevated error rates detected by our monitoring.', 'Update_Timestamp': '2024-05-22T09:48:34.386Z'}]",This incident affected: REST API and gRPC API
REST API Errors,https://stabilityai.instatus.com/clwgol2v6354017qqoj2bjdbw3r,#ff8c00,2,"[{'Update_Title': 'Resolved', 'Update_Body': 'This incident has been resolved.', 'Update_Timestamp': '2024-05-21T20:04:56.472Z'}, {'Update_Title': 'Identified', 'Update_Body': 'We are continuing to work on a fix for this incident.', 'Update_Timestamp': '2024-05-21T20:04:48.369Z'}, {'Update_Title': 'Investigating', 'Update_Body': 'We are currently investigating elevated error rates detected by our monitoring.', 'Update_Timestamp': '2024-05-21T17:40:33.870Z'}]",This incident affected: REST API
Our APIs are currently experiencing some issues and we have an ongoing investigation.,https://stabilityai.instatus.com/clwgogf8o5408bdljk320hgiv,#00b093,0,"[{'Update_Title': 'Resolved', 'Update_Body': 'This incident has been resolved.', 'Update_Timestamp': '2024-05-21T20:06:05.568Z'}, {'Update_Title': 'Investigating', 'Update_Body': 'We are currently investigating this incident.', 'Update_Timestamp': '2024-05-21T17:36:56.469Z'}]",This incident affected: REST API and gRPC API
Increase Error Rate on Search and Replace,https://stabilityai.instatus.com/clvygmfkz90637beo8quyall14,#ecc94b,1,"[{'Update_Title': 'Resolved', 'Update_Body': 'This incident has been resolved.', 'Update_Timestamp': '2024-05-08T23:00:00.000Z'}, {'Update_Title': 'Investigating', 'Update_Body': ""We are troubleshooting an error in the REST API's search-and-replace endpoint that is causing it to return bogus 200s with an unexpected JSON payload."", 'Update_Timestamp': '2024-05-08T22:00:00.000Z'}]",This incident affected: REST API
Issues with DreamStudio History feature,https://stabilityai.instatus.com/clvr7mm5i340527asojrypoiy2p,#ff8c00,2,"[{'Update_Title': 'Resolved', 'Update_Body': 'This incident has been resolved. Images generated during the incident should be visible in history.', 'Update_Timestamp': '2024-05-04T19:19:19.474Z'}, {'Update_Title': 'Identified', 'Update_Body': 'We have identified the root cause and prepared a fix, which is currently in testing.', 'Update_Timestamp': '2024-05-04T06:55:38.599Z'}, {'Update_Title': 'Investigating', 'Update_Body': ""We are investigating an issue with DreamStudio's history feature not showing recent generations. Despite not appearing in history, we have confirmed they are being stored and indexed. We are looking into the root cause and expect all generations will be visible once resolved."", 'Update_Timestamp': '2024-05-03T21:51:31.709Z'}]",This incident affected: Unknown Service
REST API Errors,https://stabilityai.instatus.com/clvl4961d4727l6oaea38f4c0,#ff8c00,2,"[{'Update_Title': 'Resolved', 'Update_Body': 'An outage with our SD1.6 inference service has been resolved. No other services were impacted.', 'Update_Timestamp': '2024-04-29T15:53:25.295Z'}, {'Update_Title': 'Investigating', 'Update_Body': 'We are currently investigating elevated error rates detected by our monitoring.', 'Update_Timestamp': '2024-04-29T15:30:34.338Z'}]",This incident affected: REST API
REST API Errors,https://stabilityai.instatus.com/clux3lznh1211741upokhktcih46,#ff8c00,2,"[{'Update_Title': 'Resolved', 'Update_Body': 'SD1.6 inference temporarily experienced increased latency or errors. This has been resolved.', 'Update_Timestamp': '2024-04-12T20:46:03.501Z'}, {'Update_Title': 'Investigating', 'Update_Body': 'We are currently investigating elevated error rates detected by our monitoring.', 'Update_Timestamp': '2024-04-12T20:06:04.745Z'}]",This incident affected: REST API
REST API Errors,https://stabilityai.instatus.com/cluw406d111169kkofgriojsko,#ff8c00,2,"[{'Update_Title': 'Resolved', 'Update_Body': 'This incident has been resolved, but we will continue to monitor in case of regression.', 'Update_Timestamp': '2024-04-12T04:58:08.179Z'}, {'Update_Title': 'Monitoring', 'Update_Body': 'Services are beginning to recover, we are continuing to monitor the issue.', 'Update_Timestamp': '2024-04-12T04:18:35.526Z'}, {'Update_Title': 'Identified', 'Update_Body': 'We are again experiencing issues with our cloud provider impacting V1 endpoints.', 'Update_Timestamp': '2024-04-12T03:52:56.119Z'}, {'Update_Title': 'Investigating', 'Update_Body': 'We are currently investigating elevated error rates detected by our monitoring.', 'Update_Timestamp': '2024-04-12T03:29:20.450Z'}]",This incident affected: REST API
REST API Errors,https://stabilityai.instatus.com/cluvalucz139772rtojtxwpvkqi,#ff8c00,2,"[{'Update_Title': 'Resolved', 'Update_Body': 'This incident has been resolved.', 'Update_Timestamp': '2024-04-11T14:25:35.986Z'}, {'Update_Title': 'Identified', 'Update_Body': 'A DNS outage at one of our cloud providers is causing API failures on v1 API endpoints. v2 API endpoints are unaffected at this time.', 'Update_Timestamp': '2024-04-11T13:54:00.975Z'}, {'Update_Title': 'Investigating', 'Update_Body': 'We are currently investigating elevated error rates detected by our monitoring.', 'Update_Timestamp': '2024-04-11T13:46:22.850Z'}]",This incident affected: REST API
REST API Errors,https://stabilityai.instatus.com/clusi30r80674l5oe8xi0rfx1,#ff8c00,2,"[{'Update_Title': 'Resolved', 'Update_Body': 'This incident has been resolved.', 'Update_Timestamp': '2024-04-09T15:45:59.838Z'}, {'Update_Title': 'Monitoring', 'Update_Body': 'We are seeing recovery on all services now and are continuing to monitor.', 'Update_Timestamp': '2024-04-09T15:42:08.472Z'}, {'Update_Title': 'Identified', 'Update_Body': 'V1 APIs are currently impacted by a platform outage. V2 APIs appear to be unaffected at this time. We are working towards resolving this ASAP.', 'Update_Timestamp': '2024-04-09T14:52:23.076Z'}]",This incident affected: REST API
REST API Errors,https://stabilityai.instatus.com/clulmq62j14602orn3dhog1364,#ff8c00,2,"[{'Update_Title': 'Investigating', 'Update_Body': 'We are currently investigating elevated error rates detected by our monitoring.', 'Update_Timestamp': '2024-04-04T19:27:58.280Z'}, {'Update_Title': 'Resolved', 'Update_Body': 'This incident has been resolved.', 'Update_Timestamp': '2024-04-04T19:27:58.264Z'}]",This incident affected: REST API
REST API Errors,https://stabilityai.instatus.com/clulm6vsw17899l0n7k50r778x,#ff8c00,2,"[{'Update_Title': 'Resolved', 'Update_Body': 'This incident has been resolved.', 'Update_Timestamp': '2024-04-04T19:15:00.000Z'}, {'Update_Title': 'Investigating', 'Update_Body': 'We are currently investigating elevated error rates detected by our monitoring.', 'Update_Timestamp': '2024-04-04T19:12:58.509Z'}]",This incident affected: REST API
REST API Errors,https://stabilityai.instatus.com/clukh6es286532lwooil6khcfo,#ff8c00,2,"[{'Update_Title': 'Resolved', 'Update_Body': 'This incident has been resolved.', 'Update_Timestamp': '2024-04-04T00:16:51.952Z'}, {'Update_Title': 'Investigating', 'Update_Body': 'We are currently investigating elevated error rates detected by our monitoring.', 'Update_Timestamp': '2024-04-04T00:04:52.201Z'}]",This incident affected: REST API
REST API Errors,https://stabilityai.instatus.com/clui7n54w69839twn6pe56g6xr,#ff8c00,2,"[{'Update_Title': 'Resolved', 'Update_Body': 'This incident has been resolved.', 'Update_Timestamp': '2024-04-02T10:47:42.770Z'}, {'Update_Title': 'Investigating', 'Update_Body': 'We are currently investigating elevated error rates detected by our monitoring.', 'Update_Timestamp': '2024-04-02T10:02:24.332Z'}]",This incident affected: REST API
